"Hour","Temperature","Humidity","Wind_speed","Visibility","Dew_point_temperature","Solar_Radiation","Rainfall","Snowfall","Seasons","Holiday","Functioning_Day"
10,0.706293706293706,0.86734693877551,0.121621621621622,0.997972630511911,0.873702422145329,0.38,0,0,3,2,2
11,NA,0.836734693877551,0.148648648648649,NA,0.873702422145329,0.47,0,0,3,2,2
12,0.732517482517483,0.816326530612245,0.108108108108108,1,NA,0.72,0,0,3,2,2
13,0.751748251748252,0.785714285714286,NA,0.975164723770907,NA,1.06,0,0,3,2,2
14,0.756993006993007,0.785714285714286,NA,NA,0.894463667820069,0.75,0,0,3,2,2
15,0.76048951048951,0.785714285714286,0.0675675675675676,NA,0.897923875432526,0.48,0,0,3,2,2
16,0.770979020979021,0.755102040816326,0.0945945945945946,0.787126203750634,0.896193771626298,0.52,0,0,3,2,2
17,0.774475524475524,NA,0.135135135135135,0.695894576786619,NA,0.36,0,0,3,2,2
18,0.769230769230769,0.836734693877551,0.0540540540540541,0.699949315762798,0.923875432525952,0.21,0,0,3,2,2
19,0.76048951048951,0.846938775510204,0.148648648648649,0.498732894069944,0.918685121107267,0.08,0.5,0,3,2,2
20,0.753496503496503,0.908163265306122,0.0405405405405405,0.363912823112012,0.932525951557094,0,0,0,3,2,2
21,0.75,0.877551020408163,0.0405405405405405,0.4272681196148,NA,0,0,0,3,2,2
22,0.748251748251748,0.877551020408163,0.0675675675675676,0.389761784085149,0.916955017301038,0,0,0,3,2,2
23,0.746503496503497,0.887755102040816,0.0675675675675676,0.319817536746072,0.918685121107267,0,0,0,3,2,2
0,NA,NA,NA,0.142422706538267,0.942906574394464,0,0.5,0,3,2,2
1,0.741258741258741,0.979591836734694,0.0675675675675676,0.210846426761277,0.942906574394464,0,0.5,0,3,2,2
2,0.739510489510489,0.979591836734694,0.0675675675675676,NA,0.941176470588235,0,0,0,3,2,2
3,0.739510489510489,0.989795918367347,0.108108108108108,0.119614799797263,0.942906574394464,0,0.5,0,3,2,2
4,0.739510489510489,0.989795918367347,NA,0.146984287886467,0.942906574394464,0,0,0,3,2,2
5,0.739510489510489,0.989795918367347,NA,0.102382159148505,0.942906574394464,0,0.5,0,3,2,2
6,0.739510489510489,0.989795918367347,0.0135135135135135,NA,0.942906574394464,0,0.5,0,3,2,2
7,0.741258741258741,0.989795918367347,NA,0.0775468829194121,0.944636678200692,0.07,0.5,0,3,2,2
8,0.75,NA,NA,NA,NA,0.26,0,0,3,2,2
9,0.758741258741259,0.979591836734694,NA,0.214394323365433,0.960207612456747,0.41,0,0,3,2,2
10,NA,0.928571428571429,NA,NA,0.956747404844291,0.63,0.5,0,3,2,2
11,NA,0.836734693877551,0.121621621621622,0.540293968575773,0.941176470588235,0.93,0,0,3,2,2
12,0.802447552447553,0.744897959183674,0.283783783783784,0.658388241256969,0.922145328719723,0.87,0,0,3,2,2
13,0.812937062937063,NA,0.351351351351351,NA,0.916955017301038,1.02,0,0,3,2,2
14,NA,0.683673469387755,0.378378378378378,NA,0.916955017301038,1.13,0,0,3,2,2
15,NA,0.693877551020408,0.310810810810811,NA,0.923875432525952,1.29,0,0,3,2,2
16,NA,NA,0.432432432432432,0.790167257982767,0.920415224913495,0.73,0,0,3,2,2
17,NA,0.724489795918367,0.391891891891892,NA,0.92560553633218,0.71,0,0,3,2,2
18,NA,0.76530612244898,0.324324324324324,0.779016725798277,NA,0.52,0,0,3,2,2
19,0.804195804195804,0.73469387755102,0.216216216216216,0.870755195134313,0.920415224913495,0.13,0,0,3,2,2
20,NA,0.775510204081633,0.243243243243243,0.861632032437912,0.927335640138408,0.04,0,0,3,2,2
21,NA,0.795918367346939,0.162162162162162,0.800304105423213,NA,0,0,0,3,2,2
22,0.784965034965035,0.806122448979592,0.162162162162162,0.786112519006589,NA,0,0,0,3,2,2
23,NA,NA,0.0135135135135135,0.767359351241764,NA,0,0,0,3,2,2
0,NA,NA,0.121621621621622,NA,0.922145328719723,0,0,0,3,2,2
1,0.776223776223776,0.816326530612245,NA,0.738976178408515,NA,0,0,0,3,2,2
2,0.770979020979021,0.857142857142857,0.0405405405405405,0.67612772427775,0.932525951557094,0,0,0,3,2,2
3,0.769230769230769,NA,0.0405405405405405,NA,0.927335640138408,0,0,0,3,2,2
4,0.767482517482518,0.86734693877551,0.0810810810810811,0.534211860111505,0.932525951557094,0,0,0,3,2,2
5,NA,NA,NA,NA,NA,0,0.5,0,3,2,2
6,0.758741258741259,NA,0.148648648648649,0.418144956918398,0.949826989619377,0.01,0,0,3,2,2
7,0.763986013986014,0.887755102040816,0.22972972972973,0.409021794221997,NA,0.26,0,0,3,2,2
8,NA,0.857142857142857,0.283783783783784,0.479472883933097,0.932525951557094,0.48,0,0,3,2,2
9,0.774475524475524,0.836734693877551,0.364864864864865,0.399391789153573,0.929065743944637,0.57,0,0,3,2,2
10,NA,0.897959183673469,0.216216216216216,0.392802838317283,NA,0.89,0.5,0,3,2,2
11,0.79020979020979,0.795918367346939,NA,0.576279776989356,0.930795847750865,1.11,0,0,3,2,2
12,0.79020979020979,0.816326530612245,0.364864864864865,0.53522554485555,0.937716262975779,0.97,0,0,3,2,2
13,0.795454545454545,0.775510204081633,0.351351351351351,0.623922959959453,0.927335640138408,1,0,0,3,2,2
14,NA,0.775510204081633,NA,0.755195134313229,0.929065743944637,1,0,0,3,2,2
15,0.800699300699301,0.775510204081633,0.310810810810811,0.714647744551445,0.932525951557094,1,0,0,3,2,2
16,0.802447552447553,0.755102040816326,NA,0.776482513938165,0.927335640138408,1.06,0,0,3,2,2
17,0.798951048951049,NA,0.337837837837838,0.819057273188039,0.927335640138408,0.75,0,0,3,2,2
18,NA,NA,0.283783783783784,0.947795235681703,NA,0.46,0,0,3,2,2
19,NA,0.795918367346939,0.148648648648649,0.948808920425748,NA,0.27,0,0,3,2,2
20,NA,0.816326530612245,0.202702702702703,0.901672579827674,0.929065743944637,0.09,0,0,3,2,2
21,0.770979020979021,NA,0.108108108108108,0.954384186517993,0.922145328719723,0,0,0,3,2,2
22,NA,0.846938775510204,0.0810810810810811,0.912316269640142,NA,0,0,0,3,2,2
23,0.756993006993007,0.857142857142857,0.108108108108108,0.952356817029904,NA,0,0,0,3,2,2
0,NA,0.887755102040816,0.0540540540540541,0.89863152559554,0.922145328719723,0,0,0,3,2,2
1,0.744755244755245,0.908163265306122,0.121621621621622,NA,NA,0,0,0,3,2,2
2,0.746503496503497,0.877551020408163,NA,0.730866700456158,0.91522491349481,0,0,0,3,2,2
3,0.746503496503497,0.877551020408163,0.27027027027027,0.533198175367461,0.91522491349481,0,0,0,3,2,2
4,0.744755244755245,NA,0.283783783783784,0.545362392295996,0.913494809688581,0,0,0,3,2,2
5,0.744755244755245,0.857142857142857,0.189189189189189,0.646730866700456,0.908304498269896,0,0,0,3,2,2
6,0.744755244755245,NA,NA,NA,NA,0,0,0,3,2,2
7,0.748251748251748,0.846938775510204,0.135135135135135,0.670552458185504,0.908304498269896,0.13,0,0,3,2,2
8,NA,0.816326530612245,0.243243243243243,0.696908261530664,NA,0.37,0,0,3,2,2
9,0.776223776223776,0.744897959183674,0.297297297297297,0.567663456664977,0.897923875432526,1.01,0,0,3,2,2
10,NA,NA,NA,0.66294982260517,0.899653979238754,1.28,0,0,3,2,2
11,0.791958041958042,NA,NA,NA,0.901384083044983,1.07,0,0,3,2,2
12,NA,0.693877551020408,NA,0.769893563101875,NA,1.35,0,0,3,2,2
13,0.816433566433566,0.693877551020408,0.378378378378378,NA,NA,1.55,0,0,3,2,2
14,0.826923076923077,0.63265306122449,0.364864864864865,0.970096300050684,0.899653979238754,1.79,0,0,3,2,2
15,NA,0.63265306122449,0.324324324324324,0.901672579827674,0.911764705882353,1.91,0,0,3,2,2
16,NA,0.683673469387755,0.27027027027027,NA,NA,1.46,0,0,3,2,2
17,0.837412587412588,NA,0.243243243243243,0.960973137354283,NA,1.36,0,0,3,2,2
18,0.84965034965035,NA,NA,0.895083628991384,NA,1.43,0,0,3,2,2
19,0.832167832167832,NA,0.351351351351351,0.872782564622402,NA,0.81,0,0,3,2,2
20,0.804195804195804,0.775510204081633,0.297297297297297,NA,0.93598615916955,0.08,0,0,3,2,2
21,0.786713286713287,0.816326530612245,0.310810810810811,0.934110491637101,0.934256055363322,0,0,0,3,2,2
22,NA,NA,NA,NA,NA,0,0,0,3,2,2
23,NA,NA,NA,NA,0.930795847750865,0,0,0,3,2,2
0,NA,0.86734693877551,0.0540540540540541,0.756208819057273,NA,0,0,0,3,2,2
1,0.755244755244755,0.86734693877551,NA,0.829194120628485,0.920415224913495,0,0,0,3,2,2
2,0.753496503496503,NA,0.22972972972973,0.794221996958946,0.918685121107267,0,0,0,3,2,2
3,0.751748251748252,0.846938775510204,0.148648648648649,0.91637100861632,0.910034602076125,0,0,0,3,2,2
4,NA,NA,0.202702702702703,NA,NA,0,0,0,3,2,2
5,0.744755244755245,0.877551020408163,0.216216216216216,0.57932083122149,0.913494809688581,0,0,0,3,2,2
6,0.741258741258741,0.877551020408163,0.0540540540540541,0.553471870248353,0.910034602076125,0.02,0,0,3,2,2
7,NA,NA,0.0405405405405405,0.639635073492144,0.899653979238754,0.24,0,0,3,2,2
8,NA,0.755102040816326,0.0945945945945946,0.621895590471363,0.892733564013841,0.87,0,0,3,2,2
9,0.783216783216783,0.714285714285714,0.148648648648649,NA,0.892733564013841,1.15,0,0,3,2,2
10,0.797202797202797,NA,NA,NA,NA,1.29,0,0,3,2,2
11,0.818181818181818,0.663265306122449,NA,0.818550430816016,NA,2.22,0,0,3,2,2
12,0.839160839160839,NA,NA,0.675114039533705,0.892733564013841,2.64,0,0,3,2,2
13,0.847902097902098,0.602040816326531,0.310810810810811,0.763811454637608,0.904844290657439,2.67,0,0,3,2,2
14,0.847902097902098,NA,NA,0.803345159655347,0.904844290657439,2.05,0,0,3,2,2
15,0.854895104895105,0.602040816326531,0.310810810810811,0.964014191586417,0.911764705882353,2.34,0,0,3,2,2
16,NA,NA,0.310810810810811,0.946781550937658,0.901384083044983,2.16,0,0,3,2,2
17,0.861888111888112,0.540816326530612,0.5,0.98682209832742,NA,2.02,0,0,3,2,2
18,NA,0.561224489795918,NA,0.947795235681703,0.891003460207612,1.05,0,0,3,2,2
19,0.842657342657343,0.602040816326531,NA,0.985808413583376,0.899653979238754,0.69,0,0,3,2,2
20,NA,0.642857142857143,NA,0.993917891535732,0.899653979238754,0.1,0,0,3,2,2
21,0.804195804195804,0.653061224489796,0.378378378378378,1,NA,0,0,0,3,2,2
22,NA,NA,0.364864864864865,0.996958945767866,NA,0,0,0,3,2,2
23,0.776223776223776,0.816326530612245,NA,0.760263558033452,NA,0,0,0,3,2,2
0,NA,0.836734693877551,NA,0.83476938672073,NA,0,0,0,3,2,2
1,0.756993006993007,0.846938775510204,0.310810810810811,NA,NA,0,0,0,3,2,2
2,0.75,NA,NA,NA,NA,0,0,0,3,2,2
3,0.744755244755245,0.877551020408163,NA,0.672579827673593,NA,0,0,0,3,2,2
4,0.741258741258741,0.877551020408163,0.0135135135135135,NA,0.910034602076125,0,0,0,3,2,2
5,NA,NA,NA,0.668018246325393,0.906574394463668,0,0,0,3,2,2
6,0.744755244755245,0.846938775510204,NA,0.763811454637608,0.904844290657439,0.02,0,0,3,2,2
7,0.751748251748252,NA,0.027027027027027,0.772427774961987,0.899653979238754,0.18,0,0,3,2,2
8,0.769230769230769,0.76530612244898,NA,NA,0.899653979238754,0.77,0,0,3,2,2
9,0.783216783216783,0.724489795918367,0.135135135135135,0.755701976685251,0.896193771626298,0.97,0,0,3,2,2
10,0.809440559440559,NA,0.22972972972973,0.654840344652813,NA,1.83,0,0,3,2,2
11,0.812937062937063,0.653061224489796,0.175675675675676,NA,0.896193771626298,1.53,0,0,3,2,2
12,0.837412587412588,0.591836734693878,0.216216216216216,NA,0.891003460207612,2.15,0,0,3,2,2
13,0.86013986013986,NA,0.432432432432432,0.845413076533198,NA,3.28,0,0,3,2,2
14,NA,0.510204081632653,0.27027027027027,0.86568677141409,0.885813148788927,3.13,0,0,3,2,2
15,NA,0.5,NA,0.812975164723771,0.887543252595156,2.81,0,0,3,2,2
16,0.884615384615384,0.530612244897959,0.405405405405405,0.900152052711607,NA,2.28,0,0,3,2,2
17,0.882867132867133,0.530612244897959,0.405405405405405,0.935124176381145,0.901384083044983,1.96,0,0,3,2,2
18,0.874125874125874,NA,0.324324324324324,0.882919412062848,NA,1.28,0,0,3,2,2
19,0.856643356643357,0.63265306122449,NA,NA,0.927335640138408,0.63,0,0,3,2,2
20,NA,NA,0.283783783783784,0.965534718702484,0.937716262975779,0.09,0,0,3,2,2
21,0.802447552447553,NA,0.418918918918919,0.918905220476432,0.927335640138408,0,0,0,3,2,2
22,0.791958041958042,NA,0.121621621621622,NA,0.927335640138408,0,0,0,3,2,2
23,NA,0.795918367346939,0.216216216216216,0.80182463253928,0.923875432525952,0,0,0,3,2,2
0,NA,0.826530612244898,NA,NA,0.92560553633218,0,0,0,3,2,2
1,0.763986013986014,NA,0.175675675675676,0.756715661429295,NA,0,0,0,3,2,2
2,0.755244755244755,0.857142857142857,0.0810810810810811,0.665484034465281,0.916955017301038,0,0,0,3,2,2
3,0.75,NA,0.0945945945945946,NA,0.91522491349481,0,0,0,3,2,2
4,NA,0.857142857142857,NA,0.682209832742017,0.904844290657439,0,0,0,3,2,2
5,0.736013986013986,0.86734693877551,0.135135135135135,NA,0.903114186851211,0,0,0,3,2,2
6,0.730769230769231,NA,NA,NA,0.897923875432526,0.02,0,0,3,2,2
7,0.739510489510489,0.744897959183674,NA,NA,0.863321799307959,0.36,0,0,3,2,2
8,NA,0.704081632653061,NA,0.776482513938165,0.878892733564014,1.09,0,0,3,2,2
9,NA,0.653061224489796,0.135135135135135,0.838824125696908,0.884083044982699,1.35,0,0,3,2,2
10,NA,0.551020408163265,0.243243243243243,0.866700456158135,0.865051903114187,2.34,0,0,3,2,2
11,0.861888111888112,NA,0.283783783783784,0.745565129244805,0.877162629757786,2.83,0,0,3,2,2
12,0.877622377622378,0.5,NA,0.920932589964521,0.880622837370242,3.09,0,0,3,2,2
13,0.888111888111888,0.520408163265306,0.337837837837838,0.543841865179929,NA,3.09,0,0,3,2,2
14,0.90034965034965,0.459183673469388,0.337837837837838,0.920425747592499,0.877162629757786,3.23,0,0,3,2,2
15,NA,0.448979591836735,0.418918918918919,NA,NA,2.95,0,0,3,2,2
16,0.893356643356643,0.469387755102041,0.418918918918919,NA,0.877162629757786,2.51,0,0,3,2,2
17,NA,0.469387755102041,0.418918918918919,0.96249366447035,NA,1.89,0,0,3,2,2
18,0.875874125874126,NA,0.405405405405405,NA,0.866782006920415,1.26,0,0,3,2,2
19,NA,0.530612244897959,0.324324324324324,NA,0.877162629757786,0.57,0,0,3,2,2
20,0.823426573426573,0.591836734693878,0.324324324324324,NA,0.877162629757786,0.09,0,0,3,2,2
21,0.800699300699301,0.653061224489796,NA,NA,NA,0,0,0,3,2,2
22,0.786713286713287,0.704081632653061,NA,1,NA,0,0,0,3,2,2
23,NA,NA,NA,0.997972630511911,0.904844290657439,0,0,0,3,2,2
0,0.772727272727273,0.775510204081633,0.162162162162162,1,NA,0,0,0,3,2,2
1,NA,NA,NA,1,0.903114186851211,0,0,0,3,2,2
2,0.753496503496503,0.795918367346939,NA,1,0.894463667820069,0,0,0,3,2,2
3,0.744755244755245,0.816326530612245,0.135135135135135,0.993917891535732,NA,0,0,0,3,2,2
4,0.737762237762238,0.816326530612245,0.135135135135135,NA,0.887543252595156,0,0,0,3,2,2
5,0.732517482517483,NA,0.121621621621622,0.820577800304105,0.885813148788927,0,0,0,3,2,2
6,0.730769230769231,0.826530612244898,0.121621621621622,0.630511910795743,NA,0.02,0,0,3,2,2
7,0.737762237762238,0.76530612244898,NA,0.412569690826153,0.868512110726644,0.35,0,0,3,2,2
8,0.762237762237762,0.704081632653061,NA,0.477445514445008,NA,1.06,0,0,3,2,2
9,0.791958041958042,NA,0.297297297297297,NA,0.858131487889273,1.59,0,0,3,2,2
10,0.821678321678322,0.561224489795918,0.216216216216216,0.697921946274709,NA,2.36,0,0,3,2,2
11,0.842657342657343,NA,0.243243243243243,0.675114039533705,0.870242214532872,2.74,0,0,3,2,2
12,0.84965034965035,NA,0.310810810810811,0.462747085656361,0.896193771626298,2.52,0,0,3,2,2
13,0.854895104895105,0.540816326530612,NA,0.575266092245312,0.880622837370242,2.63,0,0,3,2,2
14,0.867132867132867,0.5,0.472972972972973,0.710593005575266,0.870242214532872,2.93,0,0,3,2,2
15,0.868881118881119,0.520408163265306,NA,NA,0.882352941176471,3.01,0,0,3,2,2
16,NA,0.520408163265306,NA,NA,NA,2.55,0,0,3,2,2
17,0.867132867132867,0.530612244897959,0.324324324324324,0.715154586923467,0.887543252595156,1.93,0,0,3,2,2
18,NA,0.561224489795918,0.337837837837838,0.771920932589965,0.894463667820069,1.2,0,0,3,2,2
19,0.846153846153846,0.581632653061224,NA,NA,0.894463667820069,0.58,0,0,3,2,2
20,0.816433566433566,0.653061224489796,NA,NA,0.897923875432526,0.1,0,0,3,2,2
21,0.798951048951049,NA,0.256756756756757,NA,0.903114186851211,0,0,0,3,2,2
22,NA,0.714285714285714,0.256756756756757,0.548910288900152,NA,0,0,0,3,2,2
23,NA,0.775510204081633,0.216216216216216,0.460719716168272,0.910034602076125,0,0,0,3,2,2
0,0.769230769230769,0.806122448979592,0.0945945945945946,0.417131272174354,0.913494809688581,0,0,0,3,2,2
1,0.76048951048951,0.816326530612245,0.027027027027027,0.39432336543335,0.908304498269896,0,0,0,3,2,2
2,0.751748251748252,NA,NA,0.387227572225038,0.908304498269896,0,0,0,3,2,2
3,0.743006993006993,0.857142857142857,0.0945945945945946,0.338063862138875,0.906574394463668,0,0,0,3,2,2
4,NA,0.846938775510204,0.0945945945945946,NA,0.896193771626298,0,0,0,3,2,2
5,0.729020979020979,0.846938775510204,0.0540540540540541,NA,0.889273356401384,0,0,0,3,2,2
6,NA,NA,0.0135135135135135,NA,0.885813148788927,0.03,0,0,3,2,2
7,NA,NA,0.0945945945945946,0.318803852002027,0.86159169550173,0.35,0,0,3,2,2
8,0.762237762237762,0.724489795918367,0.0540540540540541,0.371515458692347,0.877162629757786,0.93,0,0,3,2,2
9,0.786713286713287,NA,NA,0.466801824632539,0.847750865051903,1.18,0,0,3,2,2
10,0.816433566433566,NA,0.202702702702703,NA,0.885813148788927,2.04,0,0,3,2,2
11,NA,0.540816326530612,NA,NA,NA,2.77,0,0,3,2,2
12,0.856643356643357,0.520408163265306,0.27027027027027,0.544348707551951,0.8719723183391,2.96,0,0,3,2,2
13,0.872377622377622,NA,0.310810810810811,0.379624936644703,0.885813148788927,2.96,0,0,3,2,2
14,0.882867132867133,NA,NA,0.374049670552458,NA,2.62,0,0,3,2,2
15,0.886363636363636,0.469387755102041,0.337837837837838,0.61885453623923,NA,2.9,0,0,3,2,2
16,NA,0.428571428571429,0.391891891891892,0.854029396857577,0.847750865051903,2.52,0,0,3,2,2
17,0.881118881118881,0.469387755102041,0.378378378378378,NA,0.865051903114187,1.95,0,0,3,2,2
18,0.870629370629371,0.510204081632653,NA,NA,0.878892733564014,1.25,0,0,3,2,2
19,NA,0.551020408163265,0.378378378378378,0.762290927521541,0.878892733564014,0.59,0,0,3,2,2
20,0.814685314685315,0.673469387755102,0.256756756756757,0.59908768373036,0.906574394463668,0.09,0,0,3,2,2
21,0.800699300699301,0.704081632653061,NA,0.564115560060821,0.904844290657439,0,0,0,3,2,2
22,NA,0.744897959183674,0.202702702702703,0.49569183983781,NA,0,0,0,3,2,2
23,0.772727272727273,NA,NA,0.472377090724785,0.906574394463668,0,0,0,3,2,2
0,NA,NA,0.175675675675676,NA,NA,0,0,0,3,2,2
1,0.755244755244755,0.806122448979592,0.108108108108108,0.454637607704004,0.899653979238754,0,0,0,3,2,2
2,0.744755244755245,0.816326530612245,0.202702702702703,0.436391282311201,0.894463667820069,0,0,0,3,2,2
3,0.737762237762238,0.86734693877551,NA,NA,0.904844290657439,0,0,0,3,2,2
4,NA,0.887755102040816,0.121621621621622,0.281297516472377,0.903114186851211,0,0,0,3,2,2
5,0.723776223776224,0.897959183673469,0.027027027027027,NA,0.899653979238754,0,0,0,3,2,2
6,0.718531468531469,NA,0.027027027027027,NA,NA,0.02,0,0,3,2,2
7,0.723776223776224,0.76530612244898,0.121621621621622,0.420172326406488,0.856401384083045,0.36,0,0,3,2,2
8,NA,NA,NA,NA,0.847750865051903,1.1,0,0,3,2,2
9,0.793706293706294,0.63265306122449,NA,0.514951849974658,0.868512110726644,1.76,0,0,3,2,2
10,0.825174825174825,NA,NA,0.570704510897111,NA,2.38,0,0,3,2,2
11,0.847902097902098,0.489795918367347,0.216216216216216,NA,0.847750865051903,2.92,0,0,3,2,2
12,0.865384615384615,NA,0.351351351351351,0.933096806893056,0.826989619377163,3.23,0,0,3,2,2
13,0.881118881118881,NA,0.364864864864865,0.818043588443994,NA,3.36,0,0,3,2,2
14,0.88986013986014,NA,NA,0.891028890015205,NA,3.26,0,0,3,2,2
15,0.90034965034965,NA,0.337837837837838,NA,0.85121107266436,3.04,0,0,3,2,2
16,0.90034965034965,0.438775510204082,0.364864864864865,0.944247339077547,0.863321799307959,2.55,0,0,3,2,2
17,0.905594405594406,0.448979591836735,0.310810810810811,0.944754181449569,0.875432525951557,1.95,0,0,3,2,2
18,0.888111888111888,NA,NA,NA,0.901384083044983,1.23,0,0,3,2,2
19,0.863636363636364,NA,0.310810810810811,0.774961986822098,0.91522491349481,0.56,0,0,3,2,2
20,0.832167832167832,0.63265306122449,0.391891891891892,0.965027876330461,0.904844290657439,0.08,0,0,3,2,2
21,0.814685314685315,0.704081632653061,0.324324324324324,0.806893056259503,0.918685121107267,0,0,0,3,2,2
22,NA,0.775510204081633,0.202702702702703,NA,0.932525951557094,0,0,0,3,2,2
23,0.786713286713287,0.795918367346939,0.256756756756757,0.797769893563102,0.927335640138408,0,0,0,3,2,2
0,0.777972027972028,0.816326530612245,0.189189189189189,0.728839330968069,0.92560553633218,0,0,0,3,2,2
1,NA,NA,0.216216216216216,0.70045615813482,0.918685121107267,0,0,0,3,2,2
2,0.76048951048951,NA,NA,NA,0.922145328719723,0,0,0,3,2,2
3,NA,0.857142857142857,NA,0.581348200709579,0.916955017301038,0,0,0,3,2,2
4,0.75,0.846938775510204,0,NA,0.910034602076125,0,0,0,3,2,2
5,0.746503496503497,0.846938775510204,0.0405405405405405,NA,0.906574394463668,0,0,0,3,2,2
6,0.741258741258741,0.836734693877551,NA,0.5727318803852,0.897923875432526,0.02,0,0,3,2,2
7,0.751748251748252,NA,0.0810810810810811,NA,0.882352941176471,0.34,0,0,3,2,2
8,0.776223776223776,0.714285714285714,0.175675675675676,0.524581855043082,0.885813148788927,1.01,0,0,3,2,2
9,0.807692307692308,NA,0.162162162162162,0.394830207805373,NA,1.69,0,0,3,2,2
10,0.832167832167832,NA,NA,0.479472883933097,0.891003460207612,2.32,0,0,3,2,2
11,NA,0.551020408163265,0.175675675675676,NA,0.894463667820069,2.84,0,0,3,2,2
12,0.881118881118881,0.520408163265306,0.283783783783784,NA,0.894463667820069,3.21,0,0,3,2,2
13,0.877622377622378,NA,0.324324324324324,NA,0.906574394463668,2.5,0,0,3,2,2
14,NA,0.530612244897959,0.364864864864865,NA,0.911764705882353,2.67,0,0,3,2,2
15,0.907342657342657,0.459183673469388,NA,0.548910288900152,0.882352941176471,2.88,0,0,3,2,2
16,0.910839160839161,0.459183673469388,0.310810810810811,NA,0.885813148788927,2.47,0,0,3,2,2
17,0.910839160839161,0.448979591836735,0.283783783783784,0.849974657881399,0.878892733564014,1.87,0,0,3,2,2
18,0.903846153846154,NA,0.27027027027027,0.984287886467309,0.859861591695502,1.25,0,0,3,2,2
19,0.886363636363636,0.448979591836735,0.27027027027027,0.992397364419666,0.858131487889273,0.59,0,0,3,2,2
20,0.851398601398601,0.520408163265306,0.297297297297297,1,0.866782006920415,0.07,0,0,3,2,2
21,NA,0.602040816326531,NA,1,NA,0,0,0,3,2,2
22,0.814685314685315,0.663265306122449,0.175675675675676,0.993917891535732,NA,0,0,0,3,2,2
23,NA,0.714285714285714,0.175675675675676,0.904206791687785,0.913494809688581,0,0,0,3,2,2
0,NA,0.744897959183674,0.148648648648649,0.915864166244298,0.913494809688581,0,0,0,3,2,2
1,0.783216783216783,0.755102040816326,NA,0.915357323872276,NA,0,0,0,3,2,2
2,0.772727272727273,NA,NA,0.881398884946782,0.891003460207612,0,0,0,3,2,2
3,0.767482517482518,NA,0.0135135135135135,NA,0.892733564013841,0,0,0,3,2,2
4,0.758741258741259,0.785714285714286,NA,NA,0.896193771626298,0,0,0,3,2,2
5,0.748251748251748,NA,0.0405405405405405,0.73340091231627,0.889273356401384,0,0,0,3,2,2
6,NA,0.775510204081633,0,NA,0.880622837370242,0.02,0,0,3,2,2
7,0.753496503496503,0.724489795918367,NA,NA,0.868512110726644,0.34,0,0,3,2,2
8,0.79020979020979,0.642857142857143,0.121621621621622,0.514951849974658,0.870242214532872,1.03,0,0,3,2,2
9,0.828671328671329,0.581632653061224,0.121621621621622,0.481500253421186,NA,1.71,0,0,3,2,2
10,0.86013986013986,0.520408163265306,0.148648648648649,0.415610745058287,NA,2.32,0,0,3,2,2
11,0.886363636363636,0.459183673469388,0.283783783783784,0.503294475418145,0.863321799307959,2.72,0,0,3,2,2
12,0.909090909090909,0.357142857142857,0.243243243243243,0.760770400405474,0.814878892733564,3.14,0,0,3,2,2
13,0.926573426573427,NA,0.243243243243243,0.815509376583882,0.821799307958478,3.21,0,0,3,2,2
14,0.945804195804196,NA,NA,NA,0.839100346020761,3.17,0,0,3,2,2
15,0.949300699300699,0.357142857142857,0.405405405405405,0.673086670045616,0.849480968858132,2.71,0,0,3,2,2
16,0.954545454545454,0.306122448979592,NA,0.876330461226559,0.811418685121107,2.41,0,0,3,2,2
17,NA,NA,0.418918918918919,0.985808413583376,0.854671280276817,1.91,0,0,3,2,2
18,0.923076923076923,NA,0.391891891891892,0.976178408514952,0.877162629757786,1.26,0,0,3,2,2
19,0.895104895104895,0.520408163265306,0.351351351351351,1,NA,0.59,0,0,3,2,2
20,0.861888111888112,0.540816326530612,0.243243243243243,1,NA,0.08,0,0,3,2,2
21,0.839160839160839,0.551020408163265,0.243243243243243,NA,0.8719723183391,0,0,0,3,2,2
22,NA,NA,0.189189189189189,1,0.865051903114187,0,0,0,3,2,2
23,NA,NA,0.216216216216216,1,NA,0,0,0,3,2,2
0,NA,NA,0.027027027027027,NA,NA,0,0,0,3,2,2
1,0.788461538461538,0.612244897959184,0.108108108108108,NA,0.854671280276817,0,0,0,3,2,2
2,0.77972027972028,0.642857142857143,0.0810810810810811,NA,0.859861591695502,0,0,0,3,2,2
3,0.770979020979021,0.642857142857143,0.027027027027027,1,0.85121107266436,0,0,0,3,2,2
4,0.763986013986014,0.724489795918367,0.0405405405405405,1,0.878892733564014,0,0,0,3,2,2
5,0.756993006993007,NA,0.0540540540540541,1,0.875432525951557,0,0,0,3,2,2
6,0.753496503496503,NA,NA,NA,NA,0.02,0,0,3,2,2
7,0.762237762237762,0.683673469387755,0.121621621621622,NA,0.859861591695502,0.34,0,0,3,2,2
8,0.798951048951049,0.612244897959184,0.0810810810810811,NA,0.865051903114187,1.06,0,0,3,2,2
9,NA,0.551020408163265,NA,0.952863659401926,NA,1.71,0,0,3,2,2
10,NA,0.510204081632653,0.108108108108108,NA,NA,2.29,0,0,3,2,2
11,NA,0.459183673469388,0.256756756756757,NA,0.878892733564014,2.74,0,0,3,2,2
12,NA,0.397959183673469,0.256756756756757,NA,0.865051903114187,3.05,0,0,3,2,2
13,0.952797202797203,NA,0.243243243243243,0.954891028890015,0.835640138408305,3.24,0,0,3,2,2
